,Monto,TIN,Pagos,Cancelacion,fees_terceros,fees_rappels,fees_apertura,non_fin_fees,op_exp,EL,RWA,ITR,Cluster,Mes
410,246295,0.06848846484210633,53,7,450.8356095681577,226.15887991077716,64.75068173102215,0.004639242274057735,0.0010620904676419919,0.003966279499094999,8500.0,0.012858349797986755,auto_nuevo,5
411,242913,0.08734842069069215,70,8,473.7879382835808,331.31166161453416,1368.7164610775583,0.0017120650231824087,0.0014358108592222817,0.0034968518643335327,8500.0,0.012858349797986755,auto_nuevo,5
412,246886,0.08808087124171862,58,6,429.2376865604394,189.32032127863994,341.8218101064415,0.018259573569896687,0.0019516587501830502,0.0025950856274255286,8500.0,0.012858349797986755,auto_nuevo,5
413,254882,0.06960616825316526,46,9,360.3073905465004,173.1928395381036,1370.4470088924584,0.015714477053882576,0.00025807034322426693,0.0027720379845164104,8500.0,0.012858349797986755,auto_nuevo,5
414,242685,0.07607800127524743,47,8,240.97370154035718,450.83521909311355,1204.5630157408268,0.009292456364314286,0.001071455430026773,0.002105074200321169,8500.0,0.012858349797986755,auto_nuevo,5
415,251022,0.07620849251552397,73,7,355.9177324173172,334.98358397914325,816.9474038527544,0.0008763670439655181,0.002959338526107423,0.003232982594395284,8500.0,0.012858349797986755,auto_nuevo,5
416,252730,0.09104331323463678,73,7,256.5887314978089,155.7556997731896,1186.6200833881549,0.005166070928873619,0.00021610201420156584,0.002597620602347087,8500.0,0.012858349797986755,auto_nuevo,5
417,251376,0.08868286170383109,8,8,247.88889948247464,257.7456777248136,1304.195358242304,0.006222448985496497,0.0019150366822521096,0.0022518742375935304,8500.0,0.012858349797986755,auto_nuevo,5
418,250960,0.08234020764751258,72,5,370.4496480895107,294.40591275659875,1705.1358873461968,0.011636685419202396,0.0030361075610741807,0.004358709332897486,8500.0,0.012858349797986755,auto_nuevo,5
419,247240,0.09049722263344814,78,10,518.3978776861651,431.1844211509538,142.30636313174546,0.020989554692894565,0.00141167588821167,0.0018133848665291476,8500.0,0.012858349797986755,auto_nuevo,5
420,250753,0.08043369625700357,37,9,481.0687482908896,425.5974084638246,824.3586329956379,0.003661269352993823,0.0018161966807348372,0.003640218031129163,8500.0,0.01308947773322166,auto_nuevo,5
421,245696,0.09464800931829688,86,9,491.4965799693469,289.3144385849728,1520.709017849209,0.014646518486377871,0.0005139677202408271,0.004118303884088105,8500.0,0.01308947773322166,auto_nuevo,5
422,257126,0.07959450083365575,54,9,460.62304108114324,276.14338169662517,766.8782950717455,0.005879291437692788,0.0010640691354202242,0.003235872090160488,8500.0,0.01308947773322166,auto_nuevo,5
423,238466,0.08881199065971401,64,8,311.71408750171287,184.06953405583752,1612.0029393130949,0.0049458021711041005,0.00039175686886620364,0.004584990432651009,8500.0,0.01308947773322166,auto_nuevo,5
424,242555,0.07044985488881299,18,6,320.4099088387648,401.7324327121097,758.6871237942921,0.0006082628433184811,0.0005214467421121385,0.003048541234138204,8500.0,0.01308947773322166,auto_nuevo,5
425,246478,0.08499043364776544,38,7,429.47907089956544,251.68081703941124,1154.2730987759553,0.0054658277040044384,0.0025218583701034714,0.00021074176486849273,8500.0,0.01308947773322166,auto_nuevo,5
426,253037,0.07768298502850794,30,6,186.86693835012517,233.58358953530097,315.58767477012475,0.01760012028289065,0.0013688305171272656,0.0035034844273506335,8500.0,0.01308947773322166,auto_nuevo,5
427,248571,0.09087203017744447,63,9,559.4732979764987,284.3157850752857,1313.5933281264124,0.002056574827013685,0.0016972234552524665,0.002835452718581072,8500.0,0.01308947773322166,auto_nuevo,5
428,254049,0.08063881049248381,14,9,394.7426899776859,366.6572492267503,2009.799882470385,0.02748787576579255,0.0022991889262228334,0.0018138279381654555,8500.0,0.01308947773322166,auto_nuevo,5
429,249943,0.09076775838909867,33,7,624.3959837239123,425.1446324215097,813.7554804907616,0.0002895380643680688,0.0005644072139456692,0.002774648037902622,8500.0,0.01308947773322166,auto_nuevo,5
430,256539,0.08585074936548523,73,3,609.6618424953886,262.4595394666738,1389.0742827561216,0.0054171516601965765,0.0006694544269444545,0.0022371851144655703,8500.0,0.01308947773322166,auto_nuevo,5
431,238715,0.09592214742487991,47,5,330.4688382619052,378.05239107668467,1599.7831233553643,0.01624915020263555,0.0019602264514801807,0.003226151739419945,8500.0,0.01308947773322166,auto_nuevo,5
432,248819,0.09629899608670867,34,10,451.2729014182777,330.4972310317965,955.0223137159854,0.03441576030748343,0.0017053114810117649,0.004425552564995676,8500.0,0.013320605668456564,auto_nuevo,5
433,252633,0.10154041224734003,61,8,277.13400859423746,224.92674650084436,909.1756755285159,0.004697766698493559,0.0003323423514429983,0.0012084706504720737,8500.0,0.013320605668456564,auto_nuevo,5
434,251686,0.08045406452129508,79,11,171.94699537734084,455.2142099001993,1614.0975368521385,0.01331489319852819,0.00035348630339861523,0.004797034122615056,8500.0,0.013320605668456564,auto_nuevo,5
435,255724,0.06299157098675565,23,8,567.1379775632377,232.59350185373182,1187.664257679467,0.012328134708840727,0.0022511163736354655,0.00289671651444386,8500.0,0.013320605668456564,auto_nuevo,5
436,256026,0.0868309956115693,36,6,439.3977946513666,200.75424483649272,554.5922999954732,0.0219388226115671,0.0005640239288541512,0.0016813385333663015,8500.0,0.013320605668456564,auto_nuevo,5
437,239781,0.08747920746648989,71,8,336.61887886353753,330.97934837166105,1067.6726790748528,0.013818584392040653,0.0007436011919314111,0.005471621260827793,8500.0,0.013320605668456564,auto_nuevo,5
438,245080,0.08648778374325182,76,8,533.802967690728,223.7053642537038,471.83713079563245,0.015713555056512053,0.0019856780627288554,0.003965441903613912,8500.0,0.013320605668456564,auto_nuevo,5
439,253028,0.08273624414115342,90,5,265.992315511314,381.8138451285588,1487.8973253719619,0.0007687626942559905,0.001486718128785064,0.0030464856638531402,8500.0,0.013320605668456564,auto_nuevo,5
440,245082,0.08484214091250458,55,9,433.58608399628275,400.2132622338614,1211.4071766762088,0.003284001276207586,0.0017353802614509927,0.0025203079542977062,8500.0,0.013320605668456564,auto_nuevo,5
441,249610,0.08965790468614743,75,6,552.2740589011019,325.40902552349206,1326.1011102295001,0.018768573901612216,0.0010109940080261822,0.0014068765486827308,8500.0,0.013320605668456564,auto_nuevo,5
442,247034,0.08259159691796723,66,9,346.95389057226805,398.1374775737501,306.83399376889395,0.00502140924759276,0.0007570267349884711,0.0037417316498436467,8500.0,0.013320605668456564,auto_nuevo,5
443,244812,0.08689572247724557,54,8,479.0678605920831,395.582301421481,1379.9039928387942,0.007364723944852217,0.0017601411673461762,0.002454899032258791,8500.0,0.013320605668456564,auto_nuevo,5
444,243246,0.07997333000383368,70,12,400.31805456229205,344.58158013848924,83.62966242768141,0.0032191327083930105,0.001361903320297302,0.002974747197988469,8500.0,0.013551733603691468,auto_nuevo,5
445,248238,0.07806992508105678,55,9,407.64757011010107,167.38741386083143,744.5520041058719,0.008465174802686165,0.0007689324583490465,0.0038949032360713317,8500.0,0.013551733603691468,auto_nuevo,5
446,251521,0.07594949293965284,44,9,462.2255616734731,262.068495804892,431.35327803504595,0.011336601865181897,0.0009313016189388803,0.0025247130729643364,8500.0,0.013551733603691468,auto_nuevo,5
447,250937,0.07570140512793896,60,7,406.69901951932184,363.57227459419255,949.1147100187952,0.006022474097094379,0.0006318450083436843,0.003249131763273685,8500.0,0.013551733603691468,auto_nuevo,5
448,254561,0.07988497667409292,39,5,360.6762005609986,426.9213382197845,799.1060379872907,0.0046431952019256725,0.0005782112017070772,0.0035111914295017687,8500.0,0.013551733603691468,auto_nuevo,5
449,252403,0.0811990345542024,39,5,373.1345420361296,379.77703109114896,1183.3444993641326,0.011964979793336848,0.00023512886746871972,0.00421102552206305,8500.0,0.013551733603691468,auto_nuevo,5
450,248357,0.08593674097130256,75,8,357.8906963819731,249.24517300416053,858.7728166616594,0.0008182335635697618,0.0007466351785763821,0.003934825462958475,8500.0,0.013551733603691468,auto_nuevo,5
451,246905,0.067211051868763,58,9,510.9980332370581,249.64914716828895,1568.3156806596048,0.012424605940455585,0.0010654027216130634,0.0034286415671339896,8500.0,0.013551733603691468,auto_nuevo,5
452,253373,0.07889513941438026,42,6,431.6909098371375,628.1228926274609,1587.8428479347997,0.010329061553332632,0.0014941159381541376,0.0023042003898666795,8500.0,0.013551733603691468,auto_nuevo,5
453,248799,0.0799395198644371,34,7,297.78836803928067,207.74470371778085,969.6373040808734,0.001236877816521916,0.000609246901471111,0.004270141839881164,8500.0,0.013551733603691468,auto_nuevo,5
454,254114,0.07080006203016218,86,9,235.10240853371496,346.9286914835262,1474.8621564532928,0.0061064641583637135,0.0010959458542733462,0.003935446688693988,8500.0,0.013551733603691468,auto_nuevo,5
455,242354,0.06954322393525005,58,7,429.5590203012505,388.34447758104454,1805.02163409497,0.010995058898456898,0.0003752939391325768,0.0037519183375381215,8500.0,0.013551733603691468,auto_nuevo,5
456,239850,0.07242564513389937,24,9,416.51301881793717,185.6875194616943,833.5617794773932,0.011524673744941165,0.001848912770798379,0.0031593711807294984,8500.0,0.013782861538926373,auto_nuevo,5
457,253641,0.08347167419198523,107,6,308.7643651937901,279.69645788703633,1169.8557319788533,0.0005086416282989717,0.0007759534148887495,0.0031277719923382247,8500.0,0.013782861538926373,auto_nuevo,5
458,243297,0.08576356190648678,39,8,444.56420092332064,218.8120317527246,539.3624116461831,0.0010856943072171405,0.002244221436320022,0.004380749848197868,8500.0,0.013782861538926373,auto_nuevo,5
459,249512,0.09426654560396047,38,11,561.6018097566531,376.6191244102922,510.2949602971011,0.008364952723563036,0.00023571402248604616,0.003502293533268045,8500.0,0.013782861538926373,auto_nuevo,5
460,247227,0.07679034211591654,67,9,394.5439246005145,354.1776685987201,1590.2391836858,0.007187318143434663,0.0024422425012745707,0.0020557999423569673,8500.0,0.013782861538926373,auto_nuevo,5
461,250884,0.09270500765946056,56,5,407.9407806768241,279.48897089271856,1129.247896360995,0.006123671192284025,0.0016143723526455646,0.0032045574224203732,8500.0,0.013782861538926373,auto_nuevo,5
462,251681,0.08950072667870669,77,8,513.5710390712977,446.4008358273883,1102.579320522343,0.003180444412242436,0.000527265472586719,0.004534785876669051,8500.0,0.013782861538926373,auto_nuevo,5
463,255563,0.07672072462043204,32,11,449.71884300851957,345.2853438572837,91.58090161101404,0.00028965224675657746,0.0025855354591748847,0.002579783452197213,8500.0,0.013782861538926373,auto_nuevo,5
464,241963,0.08713110629068697,41,8,480.26185751465835,243.00051552326676,1677.106223749911,0.007932397438601779,0.00027271067837206773,0.004503035572247724,8500.0,0.013782861538926373,auto_nuevo,5
465,242240,0.08215699280629399,73,8,530.9246281293756,181.03043886874264,775.0562726463772,0.005588445416321838,0.0008399580139742124,0.0034568825824143334,8500.0,0.013782861538926373,auto_nuevo,5
466,249378,0.0816922097864063,50,7,381.53481376299135,257.62215344447617,217.05015707204416,0.0017539381790430738,0.0017232739397592413,0.0034233824903846907,8500.0,0.013782861538926373,auto_nuevo,5
467,253928,0.07222067998855215,29,6,263.799608293393,301.21791613381396,1472.0063620387252,0.015067872594284317,0.002675550460881122,0.0035309393041983283,8500.0,0.013782861538926373,auto_nuevo,5
468,248236,0.07025379701426646,48,9,470.5183632139777,377.382454571454,464.81495169281675,0.00836094845045771,0.00012221385854388565,0.0032481873124382598,8500.0,0.014013989474161277,auto_nuevo,5
469,249281,0.08986257679196169,31,6,314.8569350175468,268.46853016193967,1288.3320957825795,0.01535879131997174,0.00018808181201123678,0.0031984556500245184,8500.0,0.014013989474161277,auto_nuevo,5
470,248797,0.087000974224872,54,2,385.0680737672155,238.1806976854341,1053.77845655483,0.009637225201028584,7.657017892232247e-05,0.0019401859771078563,8500.0,0.014013989474161277,auto_nuevo,5
471,246265,0.07902761683428898,54,9,370.2470326492146,339.62259674617076,844.5487793060526,0.006964934421593933,0.0011963370738350817,0.0027683787655817783,8500.0,0.014013989474161277,auto_nuevo,5
472,251298,0.07839038669004164,30,8,342.55235666961636,375.583134032312,1007.8089468326061,0.002486542844970815,0.0023165350736676213,0.0027352805373879064,8500.0,0.014013989474161277,auto_nuevo,5
473,250574,0.08427542324673154,58,9,399.5858591493407,235.82631305660777,1215.7074170866545,0.008673620382674722,0.0015493080728462903,0.0030020683781735637,8500.0,0.014013989474161277,auto_nuevo,5
474,252204,0.06689648364610835,23,7,294.11348753813286,123.16084955105953,1404.705550344345,0.00838592146888742,0.0030701404105931435,0.004323247243613857,8500.0,0.014013989474161277,auto_nuevo,5
475,242705,0.08925242077271138,10,7,305.81033362635696,367.86408563919207,937.2666888761386,0.002457523881210162,0.00022607653356162844,0.0021413252361037224,8500.0,0.014013989474161277,auto_nuevo,5
476,252371,0.06701927994085143,59,8,547.391563337198,404.58634477297744,87.6353775184914,0.0028604930336045033,0.0009377074627730873,0.0024761689864547134,8500.0,0.014013989474161277,auto_nuevo,5
477,254191,0.08917687174644637,44,5,284.6578532780734,489.51882271588534,532.6036106790214,0.004111088736571806,0.0006026108647130015,0.002955241326053172,8500.0,0.014013989474161277,auto_nuevo,5
478,245429,0.07551470796860607,65,9,400.3818505301935,149.01391315390484,1748.9411681686881,0.001345123232805257,0.0029867178546637606,0.002649100690148847,8500.0,0.014013989474161277,auto_nuevo,5
479,252778,0.07187549049215561,35,6,376.97750023835516,195.39784944954715,365.013566875734,0.022682821173666892,0.0003224841217337876,0.002355012227260124,8500.0,0.014013989474161277,auto_nuevo,5
480,254817,0.08903673060014053,42,9,340.7641232187643,226.8867419451947,763.7813131006594,0.010071625856318022,0.0015347101330319697,0.0027543403406141967,8500.0,0.014245117409396182,auto_nuevo,5
481,249531,0.07324026226416745,34,10,238.24245380309907,508.98738744162483,1984.8362043708553,0.023212747990232985,0.0032150905014858436,0.0038008478526974066,8500.0,0.014245117409396182,auto_nuevo,5
482,247792,0.08162032516976962,64,8,317.3274589520353,304.81207827239837,784.2749318849408,0.019558229270291407,0.0003448391799700405,0.004469246918955068,8500.0,0.014245117409396182,auto_nuevo,5
483,249034,0.07975477214119488,15,10,484.0173372248666,140.85258276140223,1559.635995855202,0.0024787180867391102,0.0011504000605295941,0.0014592678596969764,8500.0,0.014245117409396182,auto_nuevo,5
484,257616,0.08545553383850282,31,6,265.4480985303336,377.38601933739216,1213.9091233900028,0.0015399551346743758,0.003006621220310702,0.0010516945325485976,8500.0,0.014245117409396182,auto_nuevo,5
485,252112,0.0793984143997403,32,6,444.09000802671926,190.0505248711916,940.7897654281843,0.0002386161923340147,0.0038329880603632034,0.001330066100642512,8500.0,0.014245117409396182,auto_nuevo,5
486,245858,0.05422124145346491,74,9,498.83366547548883,367.7267010557031,1166.1098398472948,0.008919275231961078,0.001955165979910395,0.00442977550037052,8500.0,0.014245117409396182,auto_nuevo,5
487,242172,0.08787554555238668,41,8,348.18420094549447,265.9872266182308,458.72405888135404,0.012777123179413187,0.0010178605071889646,0.004196591756793974,8500.0,0.014245117409396182,auto_nuevo,5
488,252368,0.0740202932361929,82,7,315.2530753332374,241.45230665569957,213.9819029234036,0.013926780299702162,0.0012295363908976374,0.0032423534045533625,8500.0,0.014245117409396182,auto_nuevo,5
489,249030,0.07510983289002937,79,7,484.24076673427396,128.69182288981352,961.7047477303014,0.00905276301118434,0.00010525521804594464,0.0032188244276356833,8500.0,0.014245117409396182,auto_nuevo,5
490,250218,0.08992133635665496,37,8,356.6282476012977,264.79388602901616,1105.0896255592331,0.008111150346829028,0.0009310404399032632,0.0012977855565623753,8500.0,0.014245117409396182,auto_nuevo,5
491,251918,0.08657202050476946,55,9,521.8870156869365,321.01017098373995,1705.6100210626446,0.008545213899100033,0.0007325310253946571,0.0025304312810885904,8500.0,0.014245117409396182,auto_nuevo,5
492,257929,0.06755153233323594,54,7,586.6468131430166,204.2264368239512,831.0391299563647,0.0005837345584221391,0.0035931825577396907,0.0032017120786027066,8500.0,0.014476245344631086,auto_nuevo,5
493,246051,0.09478056080137677,43,7,411.6410997408742,317.46484800572,637.7641678651232,0.016831693102052646,0.002269964787287462,0.0020117655562201233,8500.0,0.014476245344631086,auto_nuevo,5
494,252873,0.07325898184039492,61,6,435.67342399415776,224.6060388346442,693.3429147814006,0.01836665076900323,0.0010562663516932292,0.0009840127194202532,8500.0,0.014476245344631086,auto_nuevo,5
495,256063,0.06918120127960688,60,9,450.1160498056299,120.40491404323183,754.753172566174,0.011309958720359475,0.0006260426731031797,0.003256730272415534,8500.0,0.014476245344631086,auto_nuevo,5
496,251637,0.08089714285325543,60,6,450.92213593517795,192.7024763566436,1096.0133410342264,0.0096991432493986,0.0009777448777423105,0.0024568533206143933,8500.0,0.014476245344631086,auto_nuevo,5
497,241288,0.07272571718159977,29,12,428.1402835690377,548.8189729593453,1518.1218462169645,0.010791088366942694,0.001725307716887412,0.0034846815138647805,8500.0,0.014476245344631086,auto_nuevo,5
498,243619,0.07409236764949874,57,8,250.8726322002993,298.66293858537466,385.4945003284572,0.020157334179747653,0.0006698987117970245,0.0032162198923663403,8500.0,0.014476245344631086,auto_nuevo,5
499,243676,0.09222237924910558,54,7,521.0674142596035,347.93651354611774,909.9793412080405,0.0013328561579847732,0.00151965957446392,0.0013891043447104097,8500.0,0.014476245344631086,auto_nuevo,5
500,251571,0.06987153339514815,30,9,464.75934025922993,263.32206437638223,889.0057331631485,0.001083458427343087,0.002306560864238056,0.002251759106276652,8500.0,0.014476245344631086,auto_nuevo,6
501,251596,0.08258157599413249,5,8,393.4615826115771,356.8280471013936,1232.8381329877134,0.010100975997329077,0.003442405234938268,0.003241163687592458,8500.0,0.014476245344631086,auto_nuevo,6
502,242226,0.06996254613031966,86,8,396.7457970337762,269.33341924335394,1122.1700483200254,0.0014628290838405644,0.0021995617138203145,0.0008752299940927894,8500.0,0.014476245344631086,auto_nuevo,6
503,247302,0.07089962939144347,56,9,324.0403618440471,425.1860526742354,816.8702023747719,0.003617961464527643,0.0014886450895269046,0.002950536752329429,8500.0,0.014476245344631086,auto_nuevo,6
504,253910,0.08590626415368645,15,10,257.6610439152088,193.66345791103114,402.4373343773027,0.0037646845424577115,0.002626591679825415,0.0032495396850812236,8500.0,0.01470737327986599,auto_nuevo,6
505,253181,0.08901173449446714,65,6,315.82174469571476,198.99355970985806,1068.0500595204073,0.020405845009579954,0.003275492901003634,0.00448970723303853,8500.0,0.01470737327986599,auto_nuevo,6
506,249403,0.0796367577289672,57,6,277.4869624437617,361.9507455122907,1215.9027309014277,0.0015963516751498624,0.0004318729390453398,0.0016257092481334954,8500.0,0.01470737327986599,auto_nuevo,6
507,245865,0.08314606558307902,64,7,390.16980398962335,457.1556265098489,85.7201699083165,0.020151612354903474,0.0007561661259889485,0.0019759802329820334,8500.0,0.01470737327986599,auto_nuevo,6
508,259353,0.08023358343644399,44,9,526.655244431423,90.23104839166311,1156.2429594647836,0.0045210670938043976,0.0021090015278658765,0.0024337569427889645,8500.0,0.01470737327986599,auto_nuevo,6
509,255001,0.0689435198103634,30,9,412.85194160006415,354.13272363418093,1452.554643517067,0.0031269947023798116,0.0018471436735412027,0.0017264860428785618,8500.0,0.01470737327986599,auto_nuevo,6
510,253761,0.07211324783930126,28,9,339.24506244886044,272.77508153025894,542.2270885166454,0.0012302144046193193,0.0007483248454004757,0.0032317053328877986,8500.0,0.01470737327986599,auto_nuevo,6
511,245625,0.0688850203102618,44,7,481.3234914057816,326.79275345805587,1212.7414250473155,0.007220785308972931,0.0009707605557055963,0.0008114959542648626,8500.0,0.01470737327986599,auto_nuevo,6
512,252477,0.06724750544469184,52,5,425.5834352609773,238.21979883734576,1037.591266077828,0.001148063989516051,0.002158886300264738,0.0019529462542172498,8500.0,0.01470737327986599,auto_nuevo,6
513,247069,0.07865310303961864,35,5,395.1281376922904,249.7232090306735,501.43737475436666,0.0007451116102250039,0.001772152512284254,0.0013536994641873395,8500.0,0.01470737327986599,auto_nuevo,6
514,250409,0.07715972371275037,29,10,421.8821247774148,268.4401804556037,917.7700029646991,0.007169929994798255,0.0019283305463910795,0.0026099495133193895,8500.0,0.01470737327986599,auto_nuevo,6
515,252646,0.08103506134247201,30,7,217.49464693664234,281.2338629215702,661.2724397589235,0.005963816312841401,0.0008573005575564323,0.004379487939200514,8500.0,0.01470737327986599,auto_nuevo,6
516,251424,0.077462073794839,104,9,299.20247352927794,370.413671287428,475.41579735970925,0.004472814439304843,0.0013686295967051249,0.001482574772336656,8500.0,0.014938501215100895,auto_nuevo,6
517,253643,0.07959412311721716,36,5,460.1037803514658,282.740331975316,546.867255359561,0.0015164892069004648,0.0017333647889838928,0.0020043878965800995,8500.0,0.014938501215100895,auto_nuevo,6
518,248882,0.07004755109656588,69,9,420.49149752413473,282.45806978576684,766.3055985309632,0.0011767161074672646,0.0011035000722826216,0.0038322003617277116,8500.0,0.014938501215100895,auto_nuevo,6
519,259813,0.09198051225124938,81,10,503.39536465847493,214.72404995330817,1271.5850636410087,0.002700974228750345,0.002846609179803053,0.0036403948501638698,8500.0,0.014938501215100895,auto_nuevo,6
520,257146,0.07186866146433217,27,11,343.24928033361823,226.34863057751275,960.0482884396762,0.0006253221236619012,0.0012523852435183547,0.0012635539404272234,8500.0,0.014938501215100895,auto_nuevo,6
521,250757,0.07558273819771459,57,5,478.3551491363931,36.8634667409313,316.91300735551613,0.013615446168201546,0.0013354090967403864,0.002363041561022934,8500.0,0.014938501215100895,auto_nuevo,6
522,245925,0.0701883578044191,37,8,464.3773876985175,256.9262770346874,116.13242687092065,0.03103100247314306,0.0003884613130769744,0.0026432896453900765,8500.0,0.014938501215100895,auto_nuevo,6
523,243145,0.08007384225944165,71,6,219.05271751036216,216.01380384906713,454.312378941945,0.001654815704472068,0.00019041305784246883,0.004692525367048999,8500.0,0.014938501215100895,auto_nuevo,6
524,256205,0.07993118529161769,24,8,518.9168165702183,505.29098073037903,1815.837004062947,0.01825596296422515,0.0012508499786817089,0.0017795614073040041,8500.0,0.014938501215100895,auto_nuevo,6
525,248386,0.08269114407174454,82,11,529.5407377776439,243.49436513491634,515.1625531403374,0.0005804859781206179,0.00027331974529868274,0.0012927825520272786,8500.0,0.014938501215100895,auto_nuevo,6
526,254298,0.06153974017491859,65,6,355.1003908784298,230.6521390555695,1574.1910015153371,0.0016038735914215268,0.00036955923660178156,0.0014726953608714427,8500.0,0.014938501215100895,auto_nuevo,6
527,252151,0.07739038897819274,34,6,278.1350451912825,259.3552392232938,1287.399464328762,0.009390259572808542,0.0009547870673052778,0.0010367627323435926,8500.0,0.014938501215100895,auto_nuevo,6
528,257482,0.08227204218131881,75,8,356.425308121896,335.7454146584685,764.403079068858,0.004938456570008186,0.0006126031977698473,0.004507465771342707,8500.0,0.0151696291503358,auto_nuevo,6
529,233212,0.0818962619191228,56,8,414.26419118717337,410.1353914741884,916.7443544656857,0.007678417993907144,0.0011373758249132906,0.0040198978739172464,8500.0,0.0151696291503358,auto_nuevo,6
530,243804,0.07265657077053694,25,10,513.2939506109626,296.87945329361503,103.21058852832255,0.011168913055079374,0.0014941114444141147,0.003872097365792568,8500.0,0.0151696291503358,auto_nuevo,6
531,253256,0.08994968813836679,46,9,241.81196729732028,357.6726707446491,2154.126736771918,0.0015581204512514074,0.0007909857605529415,0.0035486674941105556,8500.0,0.0151696291503358,auto_nuevo,6
532,250136,0.07866063559868136,51,11,327.59456250788,359.8270852705744,929.1678885692963,0.0033110897280959465,0.0023149080228628835,0.0018820168866872846,8500.0,0.0151696291503358,auto_nuevo,6
533,250387,0.08353118301847143,39,9,445.0963258541614,237.56024437763494,490.59718363103065,0.012981887083710697,0.002215878108897052,0.003939849158952871,8500.0,0.0151696291503358,auto_nuevo,6
534,250532,0.07921720317343103,52,9,392.76432232821696,327.3866597431994,716.5297912658884,0.008485201650364892,0.0018090944088116178,0.001538451429573633,8500.0,0.0151696291503358,auto_nuevo,6
535,248769,0.0905457569552317,69,10,401.8211035599552,235.30268074156356,1160.7987723570682,0.007194974696278797,0.0020870008075600044,0.003798069791539336,8500.0,0.0151696291503358,auto_nuevo,6
536,253678,0.07709163099852842,45,8,496.7717955767307,326.0145240120993,1120.9851198116492,0.014311851082574847,0.0002155692448190759,0.0014882444558689974,8500.0,0.0151696291503358,auto_nuevo,6
537,247260,0.0805070440428961,51,11,530.9606510117579,120.43313878232664,996.8960343919922,0.0066413301604952586,0.001281714282386112,0.0031865002678550507,8500.0,0.0151696291503358,auto_nuevo,6
538,252720,0.08220612698005186,67,6,325.35336487992254,321.49406182836213,508.9258693434718,0.0008001319790423437,0.0032181207850497263,0.0019799255565444204,8500.0,0.0151696291503358,auto_nuevo,6
539,247050,0.09123218913964622,77,3,461.3368847783836,340.53386307914326,919.0458078516863,0.016569431032371525,0.0034754254501885686,0.0014276078893098341,8500.0,0.0151696291503358,auto_nuevo,6
540,246564,0.08556372000950008,44,9,525.706501173987,476.17562552894674,1725.4834726771405,0.022096338039407325,2.7033163123529966e-06,0.004998267776972558,8500.0,0.015400757085570704,auto_nuevo,6
541,247397,0.0850546811738344,56,7,291.3875485971787,229.81127222436078,253.204826210771,0.0016021112717706353,0.0025266830176342166,0.003651473304576471,8500.0,0.015400757085570704,auto_nuevo,6
542,263583,0.07297253926605395,78,10,506.13982640515223,488.05027944844375,973.4331856215788,0.007474194283378458,0.001896861195937258,0.002803440985965425,8500.0,0.015400757085570704,auto_nuevo,6
543,241530,0.07406804559397981,45,7,556.8676534583624,197.33223738341053,1712.640337515863,0.025488119376221474,0.001763289009497693,0.0038425763931298172,8500.0,0.015400757085570704,auto_nuevo,6
544,252087,0.08270573080185604,11,7,527.17811670489,210.90808979267422,1203.3421675116465,0.000425439977675527,0.0006690169571269438,0.0009484992427694267,8500.0,0.015400757085570704,auto_nuevo,6
545,243419,0.08558998551579879,40,5,412.01933849225605,342.3237860501595,1443.5944200524968,0.00838737415150204,0.001124061645997582,0.003197262873071195,8500.0,0.015400757085570704,auto_nuevo,6
546,253509,0.08282844875969653,35,7,449.3860849439255,484.8163687242974,558.931392776282,0.012341664825489557,0.0019769158555459796,0.0034038868172492145,8500.0,0.015400757085570704,auto_nuevo,6
547,256682,0.06878447078385429,49,7,561.2012858664494,291.88947191499625,636.3936947043562,0.02113728530357116,0.0023796223130341486,0.0027810266430859485,8500.0,0.015400757085570704,auto_nuevo,6
548,253359,0.07695328682817057,24,6,408.0134758134408,175.74469610587374,1715.1638562475064,0.003962195545267914,0.0029633584780912074,0.0028302688833176932,8500.0,0.015400757085570704,auto_nuevo,6
549,244095,0.07426250525725918,68,8,387.7302593352866,290.03831633036185,549.0104058475722,0.005934367762156684,0.00040920277331406925,0.002812048894179908,8500.0,0.015400757085570704,auto_nuevo,6
550,249232,0.09342127813623219,26,7,324.79741433161223,383.7308899199966,261.27079421964265,0.007054798710631511,9.168403691216568e-05,0.0034582572009760775,8500.0,0.015400757085570704,auto_nuevo,6
551,248892,0.08491409751443843,31,8,389.7938313757933,201.02912679589986,812.0949453803171,0.00187332606403905,0.0025636476619280424,0.002437194284893943,8500.0,0.015400757085570704,auto_nuevo,6
552,247593,0.08253185771630142,48,5,460.933827694081,120.43154386032617,1013.319259494206,0.023293656672500503,0.0023436821344781384,0.002223604512498363,8500.0,0.01563188502080561,auto_nuevo,6
553,244449,0.06681507444203066,51,10,474.11905493256245,285.18035976026454,983.7267071718501,0.0020591514582162934,0.0010114448413289093,0.0020673606923656495,8500.0,0.01563188502080561,auto_nuevo,6
554,254834,0.07029677235621508,54,9,485.4483144501977,222.242847801145,1582.7194154789888,0.0015551098195808024,0.0014457424064184341,0.0033940992039332954,8500.0,0.01563188502080561,auto_nuevo,6
555,247940,0.08218017055431555,31,10,293.9452508451436,218.5943339042641,1073.081411881271,0.014606254455774789,0.0026561307542357724,0.0027468892113695492,8500.0,0.01563188502080561,auto_nuevo,6
